,video_id,channelTitle,course,video_type,episode_title,episode_num,episode_title_len,tag_Count,publishedDate,publishedTime,days_published_for,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,with_Arizona
938,cbBKoyjFLUY,CrashCourse,Economics,regular course,The Economics of Healthcare,29.0,28,18.0,2016-04-07,01:05:48,2635,1043138.0,14696.0,,1495.0,626.0,hd,True,False
939,FmTsS5xFA6k,CrashCourse,Philosophy,regular course,Anselm & the Argument for God,9.0,30,11.0,2016-04-04,21:00:00,2638,2843230.0,56113.0,,,553.0,hd,True,False
940,QPqR2wOs8WI,CrashCourse,Games,regular course,What is a Game?,1.0,16,20.0,2016-04-01,23:59:51,2641,924964.0,26536.0,,2365.0,618.0,hd,True,False
941,ZM8ECpBuQYE,CrashCourse,Physics,regular course,Motion in a Straight Line,1.0,26,18.0,2016-03-31,23:14:55,2642,4529200.0,64944.0,,4289.0,640.0,hd,True,False
942,-X8Xfl0JdTQ,CrashCourse,Philosophy,regular course,"Karl Popper, Science, & Pseudoscience",8.0,38,5.0,2016-03-28,21:00:00,2645,2417810.0,49983.0,,3100.0,537.0,hd,True,False
943,mWwXmH-n5Bo,CrashCourse,Economics,regular course,Labor Markets and Minimum Wage,28.0,31,22.0,2016-03-27,20:16:08,2646,997556.0,13505.0,,1835.0,638.0,hd,True,False
944,FVTNtlq3-44,CrashCourse,Preview,preview,Crash Course Games,,18,19.0,2016-03-25,22:50:24,2648,324407.0,13705.0,,1616.0,117.0,hd,True,False
945,kXhJ3hHK9hQ,CrashCourse,Philosophy,regular course,The Meaning of Knowledge,7.0,25,13.0,2016-03-21,21:40:42,2652,2319879.0,36662.0,,1692.0,612.0,hd,True,False
946,5C-s4JrymKM,CrashCourse,Philosophy,regular course,"Locke, Berkeley, & Empiricism",6.0,30,12.0,2016-03-15,21:22:19,2658,2505494.0,41043.0,,2159.0,592.0,hd,True,False
947,3km7--BDx9s,CrashCourse,outtakes,outtakes,Outtakes #5  Government and Politics,,36,11.0,2016-03-12,22:00:01,2661,56577.0,1221.0,,74.0,286.0,hd,False,False
948,dqxQ3E1bubI,CrashCourse,Economics,regular course,Behavioral Economics,27.0,21,27.0,2016-03-12,16:37:54,2661,854940.0,17348.0,,630.0,634.0,hd,True,False
949,MLKrmw906TM,CrashCourse,Philosophy,regular course,"Cartesian Skepticism - Neo, Meet Rene",5.0,38,5.0,2016-03-07,23:00:01,2666,2505730.0,47143.0,,2207.0,601.0,hd,True,False
950,PCcVODWm-oY,CrashCourse,Economics,regular course,Game Theory and Oligopoly,26.0,26,26.0,2016-03-06,00:52:36,2667,1467987.0,25633.0,,932.0,596.0,hd,True,False
951,PMhIQNkO_Y0,CrashCourse,Government and Politics,regular course,Foreign Policy,50.0,15,25.0,2016-03-05,01:46:23,2668,773695.0,11171.0,,830.0,600.0,hd,True,False
952,IV-8YsyghbU,CrashCourse,Philosophy,regular course,Leonardo DiCaprio & The Nature of Reality,4.0,42,12.0,2016-02-29,22:00:00,2673,2457533.0,46304.0,,2282.0,543.0,hd,True,False
953,mlxLX8Fto_A,CrashCourse,Government and Politics,regular course,Social Policy,49.0,14,26.0,2016-02-27,18:01:19,2675,494029.0,5887.0,,652.0,534.0,hd,True,False
954,Sb_-wfmJnHA,CrashCourse,Economics,regular course,Monopolies and Anti-Competitive Markets,25.0,40,19.0,2016-02-27,01:56:05,2675,1052614.0,14212.0,,958.0,617.0,hd,True,False
955,-wrCpLJ1XAw,CrashCourse,Philosophy,regular course,How to Argue - Induction & Abduction,3.0,37,14.0,2016-02-22,23:56:03,2680,2793803.0,51573.0,,1730.0,618.0,hd,True,False
956,OoO5d5P0Jn4,CrashCourse,Preview,preview,Crash Course Physics,,20,5.0,2016-02-18,19:59:36,2684,1552558.0,31222.0,,2809.0,156.0,hd,True,False
957,UWImfFax8Ew,CrashCourse,Economics,regular course,"Revenue, Profits, and Price",24.0,28,24.0,2016-02-17,23:52:14,2685,777811.0,12091.0,,498.0,670.0,hd,True,False
958,NKEhdsnKKHs,CrashCourse,Philosophy,regular course,How to Argue - Philosophical Reasoning,2.0,39,13.0,2016-02-16,17:15:50,2686,4466437.0,87920.0,,3782.0,583.0,hd,True,False
959,_tULRch1PRQ,CrashCourse,Government and Politics,regular course,Monetary and Fiscal Policy,48.0,27,28.0,2016-02-13,01:38:04,2689,812549.0,9035.0,,524.0,559.0,hd,True,False
960,0ytyMKa8aps,CrashCourse,unknown,unknown,Explore The Solar System: 360 Degree Interactive Tour!,,54,12.0,2016-02-12,17:53:06,2690,1772837.0,28649.0,,1524.0,281.0,hd,True,False
961,8lPbkHVxenU,CrashCourse,Economics,regular course,Economics of Education,23.0,23,19.0,2016-02-11,22:04:16,2691,518841.0,7679.0,,632.0,626.0,hd,True,False
962,1A_CAkYt3GY,CrashCourse,Philosophy,regular course,What is Philosophy?,1.0,20,6.0,2016-02-08,23:00:00,2694,6738370.0,130068.0,,5918.0,635.0,hd,True,False
963,sDqGzMdhL1M,CrashCourse,Government and Politics,regular course,Government Regulation,47.0,22,30.0,2016-02-06,21:46:55,2696,375849.0,4552.0,,728.0,589.0,hd,True,False
964,6yLY06tTQ1A,CrashCourse,Government and Politics,regular course,Market Economy,46.0,15,26.0,2016-01-30,00:35:34,2703,593906.0,7585.0,,655.0,579.0,hd,True,False
965,hvTg0LZUAeY,CrashCourse,outtakes,outtakes,Outtakes #5  Astronomy,,22,13.0,2016-01-28,22:00:01,2705,79614.0,2538.0,,289.0,293.0,hd,True,False
966,BlAfFgKQ5r8,CrashCourse,Economics,regular course,Environmental Econ,22.0,19,30.0,2016-01-27,23:01:31,2706,572019.0,8429.0,,751.0,503.0,hd,True,False
967,f6LKl4RKIew,CrashCourse,Government and Politics,regular course,Media Regulation,45.0,17,24.0,2016-01-23,18:07:37,2710,376629.0,4740.0,,272.0,556.0,hd,True,False
968,13JOGWzY8kE,CrashCourse,Economics,regular course,"Market Failures, Taxes, and Subsidies",21.0,38,29.0,2016-01-22,20:29:25,2711,1273557.0,18607.0,,1190.0,732.0,hd,True,False
969,mgdq6DOTU3M,CrashCourse,Astronomy,regular course,"Everything, The Universe...And Life",46.0,36,11.0,2016-01-21,22:42:17,2712,931062.0,26314.0,,3155.0,683.0,hd,True,False
970,BNYJQaZUDrI,CrashCourse,Preview,preview,Crash Course Philosophy,,23,8.0,2016-01-18,22:00:00,2715,919636.0,20094.0,,1949.0,133.0,hd,True,False
971,6F0g4N415uw,CrashCourse,Government and Politics,regular course,Media Institution,44.0,18,27.0,2016-01-16,15:00:01,2717,557233.0,5607.0,,271.0,525.0,hd,True,False
972,jDF-N3A60DE,CrashCourse,Astronomy,regular course,Deep Time,45.0,10,9.0,2016-01-15,01:34:14,2718,2221723.0,38981.0,,3915.0,915.0,hd,True,False
973,01lKDkYSFDg,CrashCourse,Economics,regular course,"Price Controls, Subsidies, and the Risks of Good Intentions",20.0,60,34.0,2016-01-13,18:18:54,2720,759689.0,10106.0,,952.0,615.0,hd,True,False
974,UChiDqgUGRw,CrashCourse,outtakes,outtakes,Outtakes #6  A&P,,16,5.0,2016-01-11,22:00:00,2722,54008.0,1131.0,,73.0,332.0,hd,False,False
975,BGo9Asfwric,CrashCourse,Government and Politics,regular course,Interest Group Formation,43.0,25,23.0,2016-01-09,01:53:02,2724,415191.0,4326.0,,153.0,537.0,hd,True,False
976,IGCVTSQw7WU,CrashCourse,Astronomy,regular course,A Brief History of the Universe,44.0,32,12.0,2016-01-07,22:00:01,2726,1037732.0,16893.0,,1187.0,756.0,hd,True,False
977,eNxk5-EJFrY,CrashCourse,Economics,regular course,"Markets, Efficiency, and Price Signals",19.0,39,28.0,2016-01-06,21:42:58,2727,734580.0,9840.0,,614.0,661.0,hd,True,False
978,szzAVwSidPs,CrashCourse,outtakes,outtakes,Outtakes #5  A&P,,16,5.0,2016-01-04,22:00:02,2729,54131.0,1420.0,,175.0,315.0,hd,True,False
979,rd2cf5hValM,CrashCourse,Anatomy & Physiology,regular course,"Immune System, Part 3",47.0,22,14.0,2015-12-21,22:00:01,2743,2645438.0,37879.0,,1253.0,577.0,hd,True,False
980,bOvBA7oIIgc,CrashCourse,Government and Politics,regular course,Interest Groups,42.0,16,24.0,2015-12-19,17:19:13,2745,959415.0,10892.0,,360.0,493.0,hd,True,False
981,gzLM6ltw3l0,CrashCourse,Astronomy,regular course,"Dark Energy, Cosmology part 2",43.0,30,17.0,2015-12-17,22:00:01,2747,1082896.0,17227.0,,1399.0,683.0,hd,True,False
982,2DFN4IBZ3rI,CrashCourse,Anatomy & Physiology,regular course,"Immune System, Part 2",46.0,22,17.0,2015-12-15,01:57:39,2749,3421575.0,38202.0,,1164.0,584.0,hd,True,False
983,3midaQqm7NM,CrashCourse,Economics,regular course,"Marginal Analysis, Roller Coasters, Elasticity, and Van Gogh",18.0,61,22.0,2015-12-12,21:26:01,2752,831021.0,12382.0,,540.0,693.0,hd,True,False
984,PkltAl_cO5Y,CrashCourse,Government and Politics,regular course,Party Systems,41.0,14,31.0,2015-12-11,22:19:54,2753,649335.0,6454.0,,404.0,648.0,hd,True,False
985,9B7Ix2VQEGo,CrashCourse,Astronomy,regular course,"The Big Bang, Cosmology part 1",42.0,31,16.0,2015-12-10,23:00:00,2754,1409296.0,21091.0,,2737.0,803.0,hd,True,False
986,GIJK3dwCWCw,CrashCourse,Anatomy & Physiology,regular course,"Immune System, Part 1",45.0,22,15.0,2015-12-08,22:31:45,2756,5710484.0,66587.0,,1813.0,553.0,hd,True,False
987,0xMCWr0O3Hs,CrashCourse,Economics,regular course,Income and Wealth Inequality,17.0,29,9.0,2015-12-06,20:36:25,2758,1522911.0,21176.0,,,616.0,hd,True,False
988,VEmOUHxessE,CrashCourse,Government and Politics,regular course,Political Parties,40.0,18,32.0,2015-12-05,01:17:11,2759,1641297.0,15637.0,,980.0,563.0,hd,True,False
989,9W3RsaWuCuE,CrashCourse,Astronomy,regular course,Dark Matter,41.0,12,16.0,2015-12-03,22:00:01,2761,1702205.0,29127.0,,1473.0,720.0,hd,True,False
990,I7orwMgTQ5I,CrashCourse,Anatomy & Physiology,regular course,Lymphatic System,44.0,17,15.0,2015-12-01,00:00:01,2763,3753101.0,46569.0,,829.0,560.0,hd,True,False
991,9MpVjxxpExM,CrashCourse,Economics,regular course,Globalization and Trade and Poverty,16.0,36,24.0,2015-11-27,18:32:04,2767,1298899.0,15254.0,,886.0,542.0,hd,True,False
992,O15R3n6iQ6w,CrashCourse,outtakes,outtakes,Outtakes #4  Government and Politics,,36,12.0,2015-11-25,22:05:38,2769,45011.0,845.0,,57.0,282.0,hd,True,False
993,BtsSbZ85yiQ,CrashCourse,Anatomy & Physiology,regular course,"Reproductive System, Part 4 - Pregnancy & Development",43.0,54,20.0,2015-11-23,22:17:58,2771,1568660.0,17325.0,,650.0,645.0,hd,True,False
994,2A5QlpAyKSQ,CrashCourse,Government and Politics,regular course,Political Campaigns,39.0,20,30.0,2015-11-21,23:37:53,2773,729650.0,7271.0,,575.0,576.0,hd,True,False
995,geoe-6NBy10,CrashCourse,Economics,regular course,"Imports, Exports, and Exchange Rates",15.0,37,29.0,2015-11-20,21:33:27,2774,2136773.0,28769.0,,1111.0,611.0,hd,True,False
996,3njU20j7chE,CrashCourse,outtakes,outtakes,Outtakes #4  Astronomy,,22,7.0,2015-11-19,22:00:00,2775,81328.0,2091.0,,139.0,280.0,hd,True,False
997,SUdAEGXLO-8,CrashCourse,Anatomy & Physiology,regular course,"Reproductive System, Part 3 - Sex & Fertilization",42.0,50,12.0,2015-11-16,22:00:00,2778,1989131.0,14252.0,,551.0,599.0,hd,True,False
998,eermkiaFoWc,CrashCourse,Government and Politics,regular course,How Voters Decide,38.0,18,29.0,2015-11-14,00:18:15,2780,512910.0,5220.0,,441.0,456.0,hd,True,False
999,Z2zA9nPFN5A,CrashCourse,Astronomy,regular course,Gamma-Ray Bursts,40.0,17,17.0,2015-11-13,00:30:31,2781,1149356.0,18915.0,,1126.0,845.0,hd,True,False
1000,-XQcnO4iX_U,CrashCourse,Anatomy & Physiology,regular course,"Reproductive System, Part 2 - Male Reproductive System",41.0,55,14.0,2015-11-09,22:00:00,2785,2487537.0,20783.0,,839.0,644.0,hd,True,False
1001,tZvjh1dxz08,CrashCourse,Economics,regular course,Economic Schools of Thought,14.0,28,16.0,2015-11-06,21:41:34,2788,1696569.0,28003.0,,3597.0,605.0,hd,True,False
1002,_O2sg-PGhEg,CrashCourse,Astronomy,regular course,"Galaxies, part 2",39.0,17,5.0,2015-11-05,22:22:51,2789,1281509.0,18912.0,,1799.0,935.0,hd,True,False
1003,jEaSMhBlKGI,CrashCourse,outtakes,outtakes,Outtakes #4  A&P,,16,8.0,2015-11-02,22:00:01,2792,62221.0,1385.0,,107.0,348.0,hd,True,False
1004,MnhFm5QVVTo,CrashCourse,Government and Politics,regular course,Gerrymandering,37.0,15,23.0,2015-10-31,17:21:04,2794,802907.0,8981.0,,746.0,478.0,hd,True,False
1005,BHw4NStQsT8,CrashCourse,Economics,regular course,"Recession, Hyperinflation, and Stagflation",13.0,43,23.0,2015-10-30,16:28:50,2795,1147625.0,18446.0,,830.0,594.0,hd,True,False
1006,I82ADyJC7wE,CrashCourse,Astronomy,regular course,"Galaxies, part 1",38.0,17,11.0,2015-10-29,22:13:31,2796,1441947.0,17751.0,,797.0,726.0,hd,True,False
1007,RFDatCchpus,CrashCourse,Anatomy & Physiology,regular course,"Reproductive System, Part 1 - Female Reproductive System",40.0,57,19.0,2015-10-26,21:00:00,2799,4736888.0,38773.0,,1321.0,615.0,hd,True,False
1008,48EZKXweGDo,CrashCourse,Government and Politics,regular course,Election Basics,36.0,16,33.0,2015-10-23,21:32:34,2802,938978.0,7724.0,,468.0,526.0,hd,True,False
1009,tj_QPnO8vpQ,CrashCourse,Astronomy,regular course,The Milky Way,37.0,14,10.0,2015-10-22,21:00:01,2803,1285498.0,16741.0,,891.0,674.0,hd,True,False
1010,GPOv72Awo68,CrashCourse,Economics,regular course,How it Happened - The 2008 Financial Crisis,12.0,44,20.0,2015-10-21,22:32:47,2804,3977874.0,67230.0,,2950.0,685.0,hd,True,False
1011,DlqyyyvTI3k,CrashCourse,Anatomy & Physiology,regular course,"Urinary System, Part 2",39.0,23,12.0,2015-10-19,21:00:00,2806,2144434.0,21328.0,,681.0,591.0,hd,True,False
1012,j_k_k-bHigM,CrashCourse,Government and Politics,regular course,Political Ideology,35.0,19,31.0,2015-10-17,00:18:46,2808,2857694.0,44075.0,,5083.0,527.0,hd,True,False
1013,W8UI7F43_Yk,CrashCourse,Astronomy,regular course,Nebulae,36.0,8,10.0,2015-10-15,21:00:00,2810,1054722.0,16112.0,,821.0,736.0,hd,True,False
1014,Dugn51K_6WA,CrashCourse,Economics,regular course,Money and Finance,11.0,18,21.0,2015-10-14,16:01:44,2811,1484153.0,18725.0,,907.0,636.0,hd,True,False
1015,l128tW1H5a8,CrashCourse,Anatomy & Physiology,regular course,"Urinary System, Part 1",38.0,23,10.0,2015-10-12,21:00:01,2813,4291575.0,41424.0,,1045.0,618.0,hd,True,False
1016,NflULVECAFQ,CrashCourse,Government and Politics,regular course,Shaping Public Opinion,34.0,23,27.0,2015-10-09,23:04:14,2816,482239.0,6068.0,,285.0,441.0,hd,True,False
1017,an4rgJ3O21A,CrashCourse,Astronomy,regular course,Star Clusters,35.0,14,9.0,2015-10-09,00:00:01,2816,926172.0,13337.0,,643.0,636.0,hd,True,False
1018,1dq7mMort9o,CrashCourse,Economics,regular course,What's all the Yellen About? Monetary Policy and the Federal Reserve,10.0,69,39.0,2015-10-08,12:47:17,2817,1672683.0,20572.0,,1167.0,565.0,hd,True,False
1019,kb146Y1igTQ,CrashCourse,Anatomy & Physiology,regular course,"Metabolism & Nutrition, Part 2",37.0,31,8.0,2015-10-05,19:55:28,2820,1423968.0,21639.0,,435.0,607.0,hd,True,False
1020,WJLDgb8m3K0,CrashCourse,Government and Politics,regular course,Public Opinion,33.0,15,25.0,2015-10-03,00:24:38,2822,625452.0,5333.0,,460.0,590.0,hd,True,False
1021,pIFiCLhJmig,CrashCourse,Astronomy,regular course,Binary and Multiple Stars,34.0,26,10.0,2015-10-01,21:00:01,2824,1331100.0,19585.0,,859.0,721.0,hd,True,False
1022,fR3NxCR9z2U,CrashCourse,Anatomy & Physiology,regular course,"Metabolism & Nutrition, Part 1",36.0,31,21.0,2015-09-28,23:14:44,2827,3293023.0,53722.0,,853.0,633.0,hd,True,False
1023,gJgQR6xiZGs,CrashCourse,Government and Politics,regular course,Affirmative Action,32.0,19,28.0,2015-09-26,21:54:07,2829,677620.0,8909.0,,1689.0,434.0,hd,True,False
1024,qZWPBKULkdQ,CrashCourse,Astronomy,regular course,Black Holes,33.0,12,15.0,2015-09-25,22:00:00,2830,2582325.0,37971.0,,2966.0,746.0,hd,True,False
1025,3sUCSGVYzI0,CrashCourse,Economics,regular course,Deficits & Debts,9.0,17,33.0,2015-09-23,23:20:17,2832,1236722.0,16469.0,,1137.0,451.0,hd,True,False
1026,jGme7BRkpuQ,CrashCourse,Anatomy & Physiology,regular course,"Digestive System, Part 3",35.0,25,20.0,2015-09-22,21:00:00,2833,1710747.0,19381.0,,525.0,624.0,hd,True,False
1027,P-yviKu8Odo,CrashCourse,Government and Politics,regular course,Discrimination,31.0,15,30.0,2015-09-20,01:31:07,2835,423045.0,6149.0,,890.0,520.0,hd,True,False
1028,RrMvUL8HFlM,CrashCourse,Astronomy,regular course,Neutron Stars,32.0,14,13.0,2015-09-17,21:10:33,2838,2228522.0,33905.0,,2163.0,777.0,hd,True,False
1029,otmgFQHbaDo,CrashCourse,Economics,regular course,Fiscal Policy and Stimulus,8.0,27,27.0,2015-09-16,23:38:41,2839,1801575.0,21053.0,,1294.0,714.0,hd,True,False
1030,pqgcEIaXGME,CrashCourse,Anatomy & Physiology,regular course,"Digestive System, Part 2",34.0,25,5.0,2015-09-14,21:00:03,2841,2399202.0,22844.0,,551.0,655.0,hd,True,False
1031,T8-85cZRI9o,CrashCourse,Economics,regular course,Inflation and Bubbles and Tulips,7.0,33,23.0,2015-09-13,01:26:44,2842,1526552.0,20240.0,,905.0,625.0,hd,True,False
1032,7KJEHzr74BI,CrashCourse,outtakes,outtakes,Outtakes #3  Government and Politics,,36,13.0,2015-09-11,21:38:20,2844,46493.0,984.0,,70.0,234.0,hd,False,False
1033,PWx9DurgPn8,CrashCourse,Astronomy,regular course,High Mass Stars,31.0,16,13.0,2015-09-10,21:00:00,2845,1919232.0,27855.0,,1730.0,737.0,hd,True,False
1034,yIoTRGfcMqM,CrashCourse,Anatomy & Physiology,regular course,"Digestive System, Part 1",33.0,25,5.0,2015-09-07,21:00:00,2848,4502079.0,43722.0,,1157.0,665.0,hd,True,False
1035,1uFh4GTZH-U,CrashCourse,Government and Politics,regular course,Sex Discrimination,30.0,19,22.0,2015-09-04,23:17:06,2851,482660.0,7634.0,,,487.0,hd,True,False
1036,spS_XkG5i2I,CrashCourse,outtakes,outtakes,Outtakes #3  Astronomy,,22,7.0,2015-09-03,21:00:03,2852,81287.0,1880.0,,131.0,273.0,hd,True,False
1037,Cqt4LjHnMEA,CrashCourse,Anatomy & Physiology,regular course,"Respiratory System, Part 2",32.0,27,14.0,2015-08-31,21:00:00,2855,2404716.0,24537.0,,577.0,623.0,hd,True,False
1038,qKK5KVI9_Q8,CrashCourse,Government and Politics,regular course,Equal Protection,29.0,17,21.0,2015-08-29,18:45:57,2857,579411.0,5387.0,,358.0,496.0,hd,True,False
1039,UHiUYj5EA0w,CrashCourse,Economics,regular course,Productivity and Growth,6.0,24,30.0,2015-08-28,20:58:40,2858,1648430.0,20891.0,,1123.0,531.0,hd,True,False
1040,Mj06h8BeeOA,CrashCourse,Astronomy,regular course,White Dwarfs & Planetary Nebulae,30.0,33,14.0,2015-08-27,21:00:00,2859,1040652.0,14249.0,,590.0,670.0,hd,True,False
1041,bHZsvBdUC2I,CrashCourse,Anatomy & Physiology,regular course,"Respiratory System, Part 1",31.0,27,14.0,2015-08-24,21:00:00,2862,4526518.0,39499.0,,1238.0,562.0,hd,True,False
1042,d8uTB5XorBw,CrashCourse,Economics,regular course,Macroeconomics,5.0,15,33.0,2015-08-24,13:10:00,2862,2467438.0,32476.0,,1035.0,823.0,hd,True,False
1043,UyHWRXAAgmQ,CrashCourse,Government and Politics,regular course,Due Process of Law,28.0,19,23.0,2015-08-22,00:20:19,2864,818332.0,8571.0,,353.0,509.0,hd,True,False
1044,jfvMtCHv1q4,CrashCourse,Astronomy,regular course,Low Mass Stars,29.0,15,16.0,2015-08-20,21:00:00,2866,1259424.0,17559.0,,878.0,723.0,hd,True,False
1045,jM3CYsqVZRI,CrashCourse,outtakes,outtakes,Outtakes #3  A&P,,16,5.0,2015-08-17,21:34:18,2869,67634.0,1615.0,,120.0,236.0,hd,True,False
1046,_4O1OlGyTuU,CrashCourse,Government and Politics,regular course,Search and Seizure,27.0,19,28.0,2015-08-15,20:55:29,2871,806179.0,8747.0,,582.0,458.0,hd,True,False
1047,g9aDizJpd_s,CrashCourse,Economics,regular course,Supply and Demand,4.0,18,26.0,2015-08-14,13:44:24,2872,3638445.0,45236.0,,1979.0,622.0,hd,True,False
1048,4zKVx29_A1w,CrashCourse,Astronomy,regular course,Brown Dwarfs,28.0,13,16.0,2015-08-13,21:00:00,2873,1365537.0,21253.0,,1132.0,666.0,hd,True,False
1049,9-XoM2144tk,CrashCourse,Anatomy & Physiology,regular course,"Blood, Part 2 - There Will Be Blood",30.0,36,18.0,2015-08-11,18:15:59,2875,1721954.0,19173.0,,513.0,601.0,hd,True,False
1050,Vtpd0EbaFoQ,CrashCourse,Government and Politics,regular course,Freedom of the Press,26.0,21,27.0,2015-08-08,00:27:51,2878,657212.0,6796.0,,308.0,437.0,hd,True,False
1051,7ATtD8x7vV0,CrashCourse,Astronomy,regular course,Exoplanets,27.0,11,11.0,2015-08-06,21:00:00,2880,1330685.0,17028.0,,722.0,710.0,hd,True,False
1052,HQWlcSp9Sls,CrashCourse,Anatomy & Physiology,regular course,"Blood, Part 1 - True Blood",29.0,27,18.0,2015-08-03,22:40:03,2883,3342071.0,35830.0,,948.0,600.0,hd,True,False
1053,Zeeq0qaEaLw,CrashCourse,Government and Politics,regular course,Freedom of Speech,25.0,18,24.0,2015-07-31,23:07:56,2886,1120177.0,13409.0,,1089.0,412.0,hd,True,False
1054,B43YEW2FvDs,CrashCourse,Economics,regular course,Economic Systems and Macroeconomics,3.0,36,25.0,2015-07-30,18:40:24,2887,3297959.0,40186.0,,2156.0,618.0,hd,True,False
1055,ZVklPwGALpI,CrashCourse,Anatomy & Physiology,regular course,"Blood Vessels, Part 2",28.0,22,13.0,2015-07-27,21:00:01,2890,1518640.0,15475.0,,429.0,544.0,hd,True,False
1056,Y8dI1GTWCk4,CrashCourse,Government and Politics,regular course,Freedom of Religion,24.0,20,23.0,2015-07-24,20:40:55,2893,894642.0,9432.0,,1329.0,408.0,hd,True,False
1057,ld75W1dz-h0,CrashCourse,Astronomy,regular course,Stars,26.0,6,16.0,2015-07-23,21:00:01,2894,1784274.0,22420.0,,856.0,641.0,hd,True,False
1058,v43ej5lCeBo,CrashCourse,Anatomy & Physiology,regular course,"Blood Vessels, Part 1 - Form and Function",27.0,42,11.0,2015-07-20,21:00:00,2897,2535357.0,26814.0,,485.0,570.0,hd,True,False
1059,kbwsF-A2sTg,CrashCourse,Government and Politics,regular course,Civil Rights and Liberties,23.0,27,26.0,2015-07-18,00:26:11,2899,1320283.0,11557.0,,782.0,476.0,hd,True,False
1060,CWMh61yutjU,CrashCourse,Astronomy,regular course,Distances,25.0,10,13.0,2015-07-17,00:00:00,2900,1808337.0,26450.0,,1315.0,681.0,hd,True,False
1061,NI9TLDIPVcs,CrashCourse,Economics,regular course,Specialization and Trade,2.0,25,20.0,2015-07-16,02:00:03,2901,2907653.0,43840.0,,1846.0,544.0,hd,True,False
1062,FLBMwcvOaEo,CrashCourse,Anatomy & Physiology,regular course,"The Heart, Part 2 - Heart Throbs",26.0,33,20.0,2015-07-13,22:02:47,2904,2501285.0,25357.0,,609.0,574.0,hd,True,False
1063,QjLcLguoKC4,CrashCourse,Government and Politics,regular course,Judicial Decisions,22.0,19,26.0,2015-07-10,23:48:09,2907,643474.0,5495.0,,238.0,434.0,hd,True,False
1064,jjy-eqWM38g,CrashCourse,Astronomy,regular course,Light,24.0,6,15.0,2015-07-09,22:00:00,2908,2150998.0,36997.0,,1450.0,634.0,hd,True,False
1065,3ez10ADR_gM,CrashCourse,Econ,regular course,Intro to Economics,1.0,19,22.0,2015-07-08,22:34:19,2909,7063947.0,102071.0,,4464.0,729.0,hd,True,False
1066,X9ZZ6tcxArI,CrashCourse,Anatomy & Physiology,regular course,"The Heart, Part 1 - Under Pressure",25.0,35,18.0,2015-07-06,23:00:01,2911,5981015.0,65952.0,,1473.0,608.0,hd,True,False
1067,TuDfZ2Md5x8,CrashCourse,Astronomy,regular course,Meteors,23.0,8,18.0,2015-07-02,22:59:33,2915,943036.0,12166.0,,514.0,682.0,hd,True,False
1068,9I_-ADGrKQo,CrashCourse,unknown,unknown,Crash Course Economics Intro!,,29,27.0,2015-07-01,20:15:48,2916,798093.0,12133.0,,857.0,95.0,hd,True,False
